îN,åé,ì˙,éûÅiUTCÅj,ë‰ïóî‘çÜ,ë‰ïóñº,äKãâ,à‹ìx,åoìx,íÜêSãCà≥,ç≈ëÂïóë¨,50KTí∑åaï˚å¸,50KTí∑åa,50KTíZåa,30KTí∑åaï˚å¸,30KTí∑åa,30KTíZåa,è„ó§
2011,5,31,18,1102,SONGDA,6,37.7,158.6,988,0,0,0,0,0,0,0,0
2011,6,1,0,1102,SONGDA,6,37.8,160.5,988,0,0,0,0,0,0,0,0
2011,6,1,6,1102,SONGDA,6,38.8,165.4,988,0,0,0,0,0,0,0,0
2011,6,1,12,1102,SONGDA,6,39.4,169.7,988,0,0,0,0,0,0,0,0
2011,6,1,18,1102,SONGDA,6,40.5,173.6,988,0,0,0,0,0,0,0,0
2011,6,2,0,1102,SONGDA,6,42.0,178.2,990,0,0,0,0,0,0,0,0
2011,6,8,18,1103,SARIKA,2,14.3,120.3,1004,0,0,0,0,0,0,0,0
2011,6,9,0,1103,SARIKA,2,14.7,119.7,1006,0,0,0,0,0,0,0,0
2011,6,9,6,1103,SARIKA,2,15.3,119.1,1004,0,0,0,0,0,0,0,0
2011,6,9,12,1103,SARIKA,3,16.3,118.3,1000,35,0,0,0,2,90,50,0
2011,6,9,18,1103,SARIKA,3,17.3,117.9,998,40,0,0,0,2,90,50,0
2011,6,10,0,1103,SARIKA,3,18.9,117.6,996,40,0,0,0,2,90,50,0
2011,6,10,6,1103,SARIKA,3,20.1,117.1,996,40,0,0,0,2,90,50,0
2011,6,10,12,1103,SARIKA,3,21.2,117.0,998,35,0,0,0,2,90,50,0
2011,6,10,18,1103,SARIKA,3,22.5,116.9,998,35,0,0,0,2,70,40,0
2011,6,11,0,1103,SARIKA,3,23.8,116.9,1000,35,0,0,0,2,70,40,0
2011,6,11,6,1103,SARIKA,2,24.9,117.0,1002,0,0,0,0,0,0,0,0
2011,6,16,18,1104,HAIMA,2,9.3,129.1,1008,0,0,0,0,0,0,0,0
2011,6,17,0,1104,HAIMA,2,10.0,129.1,1008,0,0,0,0,0,0,0,0
2011,6,17,6,1104,HAIMA,2,10.7,128.5,1006,0,0,0,0,0,0,0,0
2011,6,17,12,1104,HAIMA,2,11.7,127.8,1008,0,0,0,0,0,0,0,0
2011,6,17,18,1104,HAIMA,2,12.4,127.4,1006,0,0,0,0,0,0,0,0
2011,6,18,0,1104,HAIMA,2,13.4,126.7,1006,0,0,0,0,0,0,0,0
2011,6,18,6,1104,HAIMA,2,14.4,125.6,1004,0,0,0,0,0,0,0,0
2011,6,18,12,1104,HAIMA,2,15.2,124.9,1004,0,0,0,0,0,0,0,0
2011,6,18,18,1104,HAIMA,2,15.9,124.5,1002,0,0,0,0,0,0,0,0
2011,6,19,0,1104,HAIMA,2,16.7,124.2,1002,0,0,0,0,0,0,0,0
2011,6,19,6,1104,HAIMA,2,17.6,123.7,1002,0,0,0,0,0,0,0,0
2011,6,19,12,1104,HAIMA,2,18.7,122.6,1004,0,0,0,0,0,0,0,0
2011,6,19,18,1104,HAIMA,2,19.3,121.0,1002,0,0,0,0,0,0,0,0
2011,6,20,0,1104,HAIMA,2,19.9,119.7,1002,0,0,0,0,0,0,0,0
2011,6,20,6,1104,HAIMA,2,19.5,118.7,1000,0,0,0,0,0,0,0,0
2011,6,20,12,1104,HAIMA,2,19.1,117.5,1000,0,0,0,0,0,0,0,0
2011,6,20,18,1104,HAIMA,2,18.9,116.6,998,0,0,0,0,0,0,0,0
2011,6,21,0,1104,HAIMA,2,18.8,116.1,998,0,0,0,0,0,0,0,0
2011,6,21,6,1104,HAIMA,2,18.6,115.5,996,0,0,0,0,0,0,0,0
2011,6,21,12,1104,HAIMA,3,18.5,114.8,994,35,0,0,0,9,150,150,0
2011,6,21,18,1104,HAIMA,3,18.8,114.4,994,35,0,0,0,9,150,150,0
2011,6,22,0,1104,HAIMA,3,19.3,114.0,994,35,0,0,0,9,150,150,0
2011,6,22,6,1104,HAIMA,3,19.8,113.5,992,35,0,0,0,9,150,150,0
2011,6,22,12,1104,HAIMA,3,20.3,113.1,990,40,0,0,0,9,150,150,0
2011,6,22,18,1104,HAIMA,3,21.0,112.6,990,40,0,0,0,9,150,150,0
2011,6,23,0,1104,HAIMA,3,21.1,111.8,990,40,0,0,0,2,180,90,0
2011,6,23,6,1104,HAIMA,3,21.1,110.9,990,40,0,0,0,2,180,90,0
2011,6,23,12,1104,HAIMA,3,21.1,109.7,990,35,0,0,0,9,90,90,0
2011,6,23,18,1104,HAIMA,3,20.7,109.0,990,35,0,0,0,9,90,90,0
2011,6,24,0,1104,HAIMA,3,20.6,108.2,985,40,0,0,0,5,110,70,0
2011,6,24,6,1104,HAIMA,3,20.4,107.2,985,40,0,0,0,4,110,70,0
2011,6,24,12,1104,HAIMA,3,20.3,106.4,990,35,0,0,0,3,90,70,0
2011,6,24,18,1104,HAIMA,2,20.1,105.2,990,0,0,0,0,0,0,0,0
2011,6,25,0,1104,HAIMA,2,19.8,104.3,992,0,0,0,0,0,0,0,0
2011,6,25,6,1104,HAIMA,2,19.6,103.9,996,0,0,0,0,0,0,0,0
2011,6,25,12,1104,HAIMA,2,19.1,103.3,996,0,0,0,0,0,0,0,0
2011,6,20,18,1105,MEARI,2,11.0,133.4,1002,0,0,0,0,0,0,0,0
2011,6,21,0,1105,MEARI,2,11.4,132.4,1002,0,0,0,0,0,0,0,0
2011,6,21,6,1105,MEARI,2,11.8,131.4,1002,0,0,0,0,0,0,0,0
2011,6,21,12,1105,MEARI,2,12.0,130.5,1000,0,0,0,0,0,0,0,0
2011,6,21,18,1105,MEARI,2,12.5,129.7,1000,0,0,0,0,0,0,0,0
2011,6,22,0,1105,MEARI,3,13.2,129.3,998,35,0,0,0,1,240,150,0
2011,6,22,6,1105,MEARI,3,14.0,128.9,998,35,0,0,0,1,240,150,0
2011,6,22,12,1105,MEARI,3,14.8,128.7,994,40,0,0,0,2,375,200,0
2011,6,22,18,1105,MEARI,3,15.6,128.4,990,45,0,0,0,2,375,200,0
2011,6,23,0,1105,MEARI,4,16.6,127.9,985,50,0,0,0,3,400,200,0
2011,6,23,6,1105,MEARI,4,17.4,127.4,985,50,0,0,0,3,400,200,0
2011,6,23,12,1105,MEARI,4,18.2,126.9,985,50,0,0,0,3,400,200,0
2011,6,23,18,1105,MEARI,4,19.3,126.5,985,50,0,0,0,3,400,200,0
2011,6,24,0,1105,MEARI,4,20.8,126.0,980,55,9,100,100,3,400,240,0
2011,6,24,6,1105,MEARI,4,22.8,125.3,980,55,9,100,100,3,400,240,0
2011,6,24,9,1105,MEARI,4,23.6,125.0,975,60,2,120,100,3,400,240,0
2011,6,24,12,1105,MEARI,4,24.4,124.5,975,60,2,120,100,3,400,240,0
2011,6,24,15,1105,MEARI,4,24.9,124.1,975,60,2,120,100,3,400,240,0
2011,6,24,18,1105,MEARI,4,25.5,123.8,975,60,2,120,100,3,400,240,0
2011,6,24,21,1105,MEARI,4,26.0,123.6,975,60,2,120,100,3,400,240,0
2011,6,25,0,1105,MEARI,4,26.6,123.3,975,60,2,120,100,3,400,240,0
2011,6,25,6,1105,MEARI,4,27.7,123.3,975,60,2,120,100,3,400,200,0
2011,6,25,12,1105,MEARI,4,29.2,124.1,980,55,9,80,80,3,375,200,0
2011,6,25,18,1105,MEARI,4,32.1,124.7,980,55,9,80,80,3,375,200,0
2011,6,26,0,1105,MEARI,4,35.1,124.4,980,55,9,80,80,3,375,200,0
2011,6,26,6,1105,MEARI,4,36.8,123.0,980,55,9,70,70,3,350,200,0
2011,6,26,12,1105,MEARI,4,37.1,122.8,980,55,9,70,70,2,325,200,0
2011,6,26,18,1105,MEARI,4,37.5,123.0,985,50,0,0,0,2,300,200,0
2011,6,27,0,1105,MEARI,3,38.5,124.3,990,45,0,0,0,9,180,180,0
2011,6,27,6,1105,MEARI,6,39.4,125.3,996,0,0,0,0,0,0,0,0
2011,7,11,12,1106,MA-ON,2,18.5,157.3,1006,0,0,0,0,0,0,0,0
2011,7,11,18,1106,MA-ON,2,18.7,156.6,1004,0,0,0,0,0,0,0,0
2011,7,12,0,1106,MA-ON,3,18.9,155.9,1000,35,0,0,0,3,220,120,0
2011,7,12,6,1106,MA-ON,3,19.2,155.2,1000,35,0,0,0,3,220,120,0
2011,7,12,12,1106,MA-ON,3,19.3,154.2,996,40,0,0,0,3,250,160,0
2011,7,12,18,1106,MA-ON,3,19.4,153.5,990,45,0,0,0,2,280,200,0
2011,7,13,0,1106,MA-ON,4,19.6,152.7,985,50,0,0,0,2,280,200,0
2011,7,13,6,1106,MA-ON,4,19.7,151.4,985,50,0,0,0,2,280,200,0
2011,7,13,12,1106,MA-ON,4,19.8,150.0,980,55,9,50,50,2,350,250,0
2011,7,13,18,1106,MA-ON,4,19.9,148.5,970,60,9,70,70,2,350,250,0
2011,7,14,0,1106,MA-ON,5,20.0,147.5,965,65,9,80,80,2,350,250,0
2011,7,14,6,1106,MA-ON,5,20.1,146.1,965,65,9,80,80,2,350,250,0
2011,7,14,12,1106,MA-ON,5,20.2,144.9,960,75,9,90,90,9,300,300,0
2011,7,14,18,1106,MA-ON,5,20.3,143.7,960,75,9,90,90,9,300,300,0
2011,7,15,0,1106,MA-ON,5,20.4,142.5,955,80,9,100,100,4,350,300,0
2011,7,15,6,1106,MA-ON,5,20.6,141.4,955,80,9,100,100,4,350,300,0
2011,7,15,12,1106,MA-ON,5,20.6,140.5,950,85,9,100,100,4,550,300,0
2011,7,15,18,1106,MA-ON,5,20.7,139.6,950,85,9,100,100,4,550,300,0
2011,7,16,0,1106,MA-ON,5,21.1,138.8,950,85,9,100,100,4,550,300,0
2011,7,16,6,1106,MA-ON,5,21.2,137.9,940,95,9,120,120,4,600,350,0
2011,7,16,12,1106,MA-ON,5,21.9,137.1,935,95,9,120,120,4,650,350,0
2011,7,16,18,1106,MA-ON,5,22.7,136.3,935,95,9,120,120,4,650,350,0
2011,7,17,0,1106,MA-ON,5,23.4,135.6,935,95,9,120,120,4,650,350,0
2011,7,17,3,1106,MA-ON,5,24.3,135.2,935,95,9,120,120,3,600,350,0
2011,7,17,6,1106,MA-ON,5,24.6,134.5,940,85,9,120,120,3,550,350,0
2011,7,17,9,1106,MA-ON,5,24.8,134.2,940,85,9,120,120,3,500,350,0
2011,7,17,12,1106,MA-ON,5,25.2,133.9,940,85,9,120,120,3,500,350,0
2011,7,17,15,1106,MA-ON,5,25.5,133.6,940,85,9,120,120,3,500,350,0
2011,7,17,18,1106,MA-ON,5,25.9,133.5,950,80,9,100,100,3,500,300,0
2011,7,17,21,1106,MA-ON,5,26.4,133.4,950,80,9,100,100,3,500,300,0
2011,7,18,0,1106,MA-ON,5,27.0,133.4,950,80,9,100,100,3,500,300,0
2011,7,18,3,1106,MA-ON,5,27.7,133.3,950,80,9,100,100,3,500,300,0
2011,7,18,6,1106,MA-ON,5,28.4,133.2,960,75,2,120,80,2,400,250,0
2011,7,18,9,1106,MA-ON,5,29.1,133.1,960,75,2,120,80,2,400,250,0
2011,7,18,12,1106,MA-ON,5,29.7,132.9,960,75,2,120,60,2,400,250,0
2011,7,18,15,1106,MA-ON,5,30.2,132.8,960,75,2,120,60,2,400,250,0
2011,7,18,18,1106,MA-ON,5,30.8,132.8,960,75,2,120,60,2,400,250,0
2011,7,18,21,1106,MA-ON,5,31.3,132.8,960,75,2,120,60,2,400,250,0
2011,7,19,0,1106,MA-ON,5,31.8,132.8,960,75,2,120,60,3,350,250,0
2011,7,19,3,1106,MA-ON,5,32.2,132.9,960,75,2,120,60,3,350,250,0
2011,7,19,6,1106,MA-ON,5,32.7,133.1,960,75,2,100,60,3,300,250,0
2011,7,19,9,1106,MA-ON,5,32.9,133.6,960,75,2,100,60,3,300,250,0
2011,7,19,12,1106,MA-ON,5,33.3,134.3,960,75,2,100,60,3,300,250,0
2011,7,19,14,1106,MA-ON,5,33.6,134.3,960,75,2,100,60,3,300,250,1
2011,7,19,15,1106,MA-ON,5,33.6,134.3,965,70,2,80,50,3,300,250,0
2011,7,19,18,1106,MA-ON,5,33.6,134.5,970,65,2,80,50,3,300,250,0
2011,7,19,21,1106,MA-ON,4,33.5,135.0,975,60,2,60,40,3,300,250,0
2011,7,20,0,1106,MA-ON,4,33.5,135.6,980,55,9,40,40,3,350,300,1
2011,7,20,3,1106,MA-ON,4,33.5,136.2,980,55,9,40,40,3,350,300,0
2011,7,20,6,1106,MA-ON,4,33.4,136.8,980,55,9,40,40,3,300,250,0
2011,7,20,9,1106,MA-ON,4,33.0,137.5,980,55,9,40,40,3,300,250,0
2011,7,20,12,1106,MA-ON,4,32.5,137.9,985,50,0,0,0,3,300,250,0
2011,7,20,15,1106,MA-ON,4,32.0,138.1,985,50,0,0,0,3,300,250,0
2011,7,20,18,1106,MA-ON,4,31.7,138.5,985,50,0,0,0,3,300,250,0
2011,7,20,21,1106,MA-ON,4,31.1,138.7,985,50,0,0,0,3,300,250,0
2011,7,21,0,1106,MA-ON,3,31.0,139.2,990,45,0,0,0,3,300,250,0
2011,7,21,3,1106,MA-ON,3,30.8,140.1,990,45,0,0,0,3,300,250,0
2011,7,21,6,1106,MA-ON,3,30.7,140.9,990,45,0,0,0,9,300,300,0
2011,7,21,12,1106,MA-ON,3,30.5,141.7,990,45,0,0,0,9,300,300,0
2011,7,21,18,1106,MA-ON,3,29.8,142.2,990,45,0,0,0,9,300,300,0
2011,7,22,0,1106,MA-ON,3,29.1,143.0,990,45,0,0,0,9,300,300,0
2011,7,22,6,1106,MA-ON,3,29.4,143.9,990,45,0,0,0,9,300,300,0
2011,7,22,12,1106,MA-ON,3,30.6,144.3,990,45,0,0,0,9,300,300,0
2011,7,22,18,1106,MA-ON,3,31.5,144.6,990,45,0,0,0,9,300,300,0
2011,7,23,0,1106,MA-ON,3,32.4,145.0,990,45,0,0,0,3,350,250,0
2011,7,23,6,1106,MA-ON,3,33.4,145.5,990,45,0,0,0,3,350,250,0
2011,7,23,12,1106,MA-ON,3,34.5,146.2,990,45,0,0,0,3,350,220,0
2011,7,23,18,1106,MA-ON,3,36.3,146.9,990,45,0,0,0,3,350,220,0
2011,7,24,0,1106,MA-ON,3,37.8,147.9,990,45,0,0,0,3,350,220,0
2011,7,24,6,1106,MA-ON,3,39.5,149.2,992,45,0,0,0,3,350,220,0
2011,7,24,12,1106,MA-ON,6,41.6,150.3,994,0,0,0,0,0,0,0,0
2011,7,24,18,1106,MA-ON,6,43.1,151.1,998,0,0,0,0,0,0,0,0
2011,7,25,0,1106,MA-ON,6,44.5,152.5,1000,0,0,0,0,0,0,0,0
2011,7,25,6,1106,MA-ON,6,45.7,153.1,1000,0,0,0,0,0,0,0,0
2011,7,25,12,1106,MA-ON,6,46.1,154.2,1002,0,0,0,0,0,0,0,0
2011,7,25,18,1106,MA-ON,6,46.1,155.0,1002,0,0,0,0,0,0,0,0
2011,7,26,0,1106,MA-ON,6,45.8,156.5,1004,0,0,0,0,0,0,0,0
2011,7,26,6,1106,MA-ON,6,45.5,157.9,1004,0,0,0,0,0,0,0,0
2011,7,26,12,1106,MA-ON,6,45.3,159.0,1004,0,0,0,0,0,0,0,0
2011,7,26,18,1106,MA-ON,6,45.0,159.3,1004,0,0,0,0,0,0,0,0
2011,7,27,0,1106,MA-ON,6,43.8,160.8,1004,0,0,0,0,0,0,0,0
2011,7,27,6,1106,MA-ON,6,43.3,161.1,1004,0,0,0,0,0,0,0,0
2011,7,27,12,1106,MA-ON,6,42.6,161.0,1004,0,0,0,0,0,0,0,0
2011,7,27,18,1106,MA-ON,6,41.9,161.1,1002,0,0,0,0,0,0,0,0
2011,7,28,0,1106,MA-ON,6,41.5,161.1,1002,0,0,0,0,0,0,0,0
2011,7,28,6,1106,MA-ON,6,41.2,161.0,1000,0,0,0,0,0,0,0,0
2011,7,28,12,1106,MA-ON,6,40.7,160.7,1000,0,0,0,0,0,0,0,0
2011,7,28,18,1106,MA-ON,6,40.8,161.7,1000,0,0,0,0,0,0,0,0
2011,7,29,0,1106,MA-ON,6,42.2,162.2,1000,0,0,0,0,0,0,0,0
2011,7,29,6,1106,MA-ON,6,43.6,163.0,1000,0,0,0,0,0,0,0,0
2011,7,29,12,1106,MA-ON,6,44.8,163.4,1000,0,0,0,0,0,0,0,0
2011,7,29,18,1106,MA-ON,6,45.8,163.4,1000,0,0,0,0,0,0,0,0
2011,7,30,0,1106,MA-ON,6,47.1,163.6,1004,0,0,0,0,0,0,0,0
2011,7,30,6,1106,MA-ON,6,48.1,163.8,1004,0,0,0,0,0,0,0,0
2011,7,30,12,1106,MA-ON,6,49.3,163.8,1008,0,0,0,0,0,0,0,0
2011,7,30,18,1106,MA-ON,6,50.7,164.1,1010,0,0,0,0,0,0,0,0
2011,7,31,0,1106,MA-ON,6,51.7,164.7,1012,0,0,0,0,0,0,0,0
2011,7,13,18,1107,TOKAGE,2,14.9,133.6,1006,0,0,0,0,0,0,0,0
2011,7,14,0,1107,TOKAGE,2,14.8,133.2,1006,0,0,0,0,0,0,0,0
2011,7,14,6,1107,TOKAGE,2,14.7,132.7,1004,0,0,0,0,0,0,0,0
2011,7,14,12,1107,TOKAGE,2,14.4,132.6,1004,0,0,0,0,0,0,0,0
2011,7,14,18,1107,TOKAGE,2,14.2,132.7,1004,0,0,0,0,0,0,0,0
2011,7,15,0,1107,TOKAGE,3,14.2,132.9,1000,35,0,0,0,4,100,50,0
2011,7,15,6,1107,TOKAGE,3,14.0,133.4,1000,35,0,0,0,4,100,50,0
2011,7,15,12,1107,TOKAGE,3,14.1,134.6,1000,35,0,0,0,3,100,50,0
2011,7,15,18,1107,TOKAGE,2,14.4,134.6,1002,0,0,0,0,0,0,0,0
2011,7,24,18,1108,NOCK-TEN,2,12.7,128.1,1004,0,0,0,0,0,0,0,0
2011,7,25,0,1108,NOCK-TEN,2,13.1,127.1,1002,0,0,0,0,0,0,0,0
2011,7,25,6,1108,NOCK-TEN,2,13.7,126.1,1000,0,0,0,0,0,0,0,0
2011,7,25,12,1108,NOCK-TEN,2,13.9,125.2,1000,0,0,0,0,0,0,0,0
2011,7,25,18,1108,NOCK-TEN,2,14.1,124.3,998,0,0,0,0,0,0,0,0
2011,7,26,0,1108,NOCK-TEN,3,14.0,123.9,996,35,0,0,0,9,120,120,0
2011,7,26,6,1108,NOCK-TEN,3,14.2,123.5,992,40,0,0,0,9,120,120,0
2011,7,26,12,1108,NOCK-TEN,3,14.4,123.1,990,45,0,0,0,9,120,120,0
2011,7,26,18,1108,NOCK-TEN,3,14.9,122.7,990,45,0,0,0,9,120,120,0
2011,7,27,0,1108,NOCK-TEN,3,15.6,122.3,990,45,0,0,0,9,150,150,0
2011,7,27,6,1108,NOCK-TEN,3,16.5,121.6,990,45,0,0,0,9,150,150,0
2011,7,27,12,1108,NOCK-TEN,3,17.4,120.1,990,45,0,0,0,9,150,150,0
2011,7,27,18,1108,NOCK-TEN,3,17.9,118.6,990,45,0,0,0,8,180,120,0
2011,7,28,0,1108,NOCK-TEN,3,18.1,116.8,990,45,0,0,0,8,180,120,0
2011,7,28,6,1108,NOCK-TEN,4,18.1,115.5,985,50,0,0,0,8,180,120,0
2011,7,28,12,1108,NOCK-TEN,4,18.2,114.3,985,50,0,0,0,8,180,120,0
