îN,åé,ì˙,éûÅiUTCÅj,ë‰ïóî‘çÜ,ë‰ïóñº,äKãâ,à‹ìx,åoìx,íÜêSãCà≥,ç≈ëÂïóë¨,50KTí∑åaï˚å¸,50KTí∑åa,50KTíZåa,30KTí∑åaï˚å¸,30KTí∑åa,30KTíZåa,è„ó§
2012,6,3,6,1203,MAWAR,4,19.3,125.4,975,60,9,60,60,3,260,120,0
2012,6,3,12,1203,MAWAR,5,20.0,125.7,970,65,9,70,70,3,280,150,0
2012,6,3,18,1203,MAWAR,5,20.8,125.7,960,75,9,80,80,3,280,150,0
2012,6,4,0,1203,MAWAR,5,21.5,126.2,960,75,9,80,80,3,300,170,0
2012,6,4,6,1203,MAWAR,5,22.6,126.7,960,75,9,80,80,3,300,170,0
2012,6,4,12,1203,MAWAR,5,23.3,127.7,960,70,9,80,80,3,280,150,0
2012,6,4,15,1203,MAWAR,5,23.6,128.3,965,70,9,80,80,3,280,150,0
2012,6,4,18,1203,MAWAR,5,24.6,129.0,965,70,9,70,70,3,280,150,0
2012,6,4,21,1203,MAWAR,5,25.4,129.7,970,70,9,70,70,3,280,140,0
2012,6,5,0,1203,MAWAR,5,26.0,130.4,970,65,9,65,65,3,260,120,0
2012,6,5,3,1203,MAWAR,5,26.6,131.3,970,65,9,65,65,3,260,120,0
2012,6,5,6,1203,MAWAR,4,27.4,132.3,975,60,3,70,60,2,240,120,0
2012,6,5,12,1203,MAWAR,4,28.5,134.8,975,60,2,80,40,2,240,120,0
2012,6,5,18,1203,MAWAR,4,29.8,137.6,980,55,2,60,40,1,250,160,0
2012,6,6,0,1203,MAWAR,4,31.4,141.3,980,55,9,40,40,1,250,160,0
2012,6,6,6,1203,MAWAR,6,33.3,145.5,976,0,0,0,0,0,0,0,0
2012,6,6,12,1203,MAWAR,6,35.6,147.4,968,0,0,0,0,0,0,0,0
2012,6,6,18,1203,MAWAR,6,37.6,149.8,964,0,0,0,0,0,0,0,0
2012,6,7,0,1203,MAWAR,6,39.0,151.4,968,0,0,0,0,0,0,0,0
2012,6,7,6,1203,MAWAR,6,40.1,152.4,972,0,0,0,0,0,0,0,0
2012,6,7,12,1203,MAWAR,6,40.8,153.5,972,0,0,0,0,0,0,0,0
2012,6,7,18,1203,MAWAR,6,41.2,155.5,972,0,0,0,0,0,0,0,0
2012,6,8,0,1203,MAWAR,6,41.5,157.4,976,0,0,0,0,0,0,0,0
2012,6,8,6,1203,MAWAR,6,42.0,159.9,980,0,0,0,0,0,0,0,0
2012,6,8,12,1203,MAWAR,6,42.7,161.9,982,0,0,0,0,0,0,0,0
2012,6,8,18,1203,MAWAR,6,43.7,164.2,984,0,0,0,0,0,0,0,0
2012,6,9,0,1203,MAWAR,6,44.2,166.3,988,0,0,0,0,0,0,0,0
2012,6,9,6,1203,MAWAR,6,45.8,168.2,988,0,0,0,0,0,0,0,0
2012,6,9,12,1203,MAWAR,6,47.4,169.5,988,0,0,0,0,0,0,0,0
2012,6,9,18,1203,MAWAR,6,48.6,170.1,988,0,0,0,0,0,0,0,0
2012,6,10,0,1203,MAWAR,6,49.9,170.9,990,0,0,0,0,0,0,0,0
2012,6,10,6,1203,MAWAR,6,51.5,170.0,992,0,0,0,0,0,0,0,0
2012,6,10,12,1203,MAWAR,6,52.0,169.4,992,0,0,0,0,0,0,0,0
2012,6,10,18,1203,MAWAR,6,52.3,168.8,996,0,0,0,0,0,0,0,0
2012,6,11,0,1203,MAWAR,6,52.2,168.9,996,0,0,0,0,0,0,0,0
2012,6,11,6,1203,MAWAR,6,52.9,170.5,1000,0,0,0,0,0,0,0,0
2012,6,11,12,1203,MAWAR,6,53.3,171.4,1004,0,0,0,0,0,0,0,0
2012,6,11,18,1203,MAWAR,6,53.5,170.7,1004,0,0,0,0,0,0,0,0
2012,6,12,0,1203,MAWAR,6,54.0,169.8,1006,0,0,0,0,0,0,0,0
2012,6,12,6,1203,MAWAR,6,54.2,170.0,1006,0,0,0,0,0,0,0,0
2012,6,12,12,1203,MAWAR,6,53.7,168.6,1006,0,0,0,0,0,0,0,0
2012,6,12,18,1203,MAWAR,6,53.9,168.2,1006,0,0,0,0,0,0,0,0
2012,6,13,0,1203,MAWAR,6,55.1,168.2,1008,0,0,0,0,0,0,0,0
2012,6,10,12,1204,GUCHOL,2,7.2,148.6,1008,0,0,0,0,0,0,0,0
2012,6,10,18,1204,GUCHOL,2,8.8,148.2,1008,0,0,0,0,0,0,0,0
2012,6,11,0,1204,GUCHOL,2,9.0,147.3,1008,0,0,0,0,0,0,0,0
2012,6,11,6,1204,GUCHOL,2,9.1,146.4,1006,0,0,0,0,0,0,0,0
2012,6,11,12,1204,GUCHOL,2,9.3,145.5,1008,0,0,0,0,0,0,0,0
2012,6,11,18,1204,GUCHOL,2,9.4,144.6,1006,0,0,0,0,0,0,0,0
2012,6,12,0,1204,GUCHOL,2,9.6,143.7,1006,0,0,0,0,0,0,0,0
2012,6,12,6,1204,GUCHOL,2,9.5,143.0,1004,0,0,0,0,0,0,0,0
2012,6,12,12,1204,GUCHOL,2,9.5,142.2,1006,0,0,0,0,0,0,0,0
2012,6,12,18,1204,GUCHOL,2,9.4,141.5,1004,0,0,0,0,0,0,0,0
2012,6,13,0,1204,GUCHOL,2,9.3,140.7,1004,0,0,0,0,0,0,0,0
2012,6,13,6,1204,GUCHOL,2,10.0,139.3,1002,0,0,0,0,0,0,0,0
2012,6,13,12,1204,GUCHOL,3,10.7,138.0,1000,35,0,0,0,9,90,90,0
2012,6,13,18,1204,GUCHOL,3,10.8,136.6,992,45,0,0,0,9,90,90,0
2012,6,14,0,1204,GUCHOL,4,10.9,135.2,985,50,0,0,0,9,90,90,0
2012,6,14,6,1204,GUCHOL,4,10.7,134.1,985,50,0,0,0,9,90,90,0
2012,6,14,12,1204,GUCHOL,4,10.7,132.8,985,50,0,0,0,9,90,90,0
2012,6,14,18,1204,GUCHOL,4,10.4,132.2,980,55,9,40,40,9,90,90,0
2012,6,15,0,1204,GUCHOL,4,10.3,131.4,975,60,9,50,50,9,100,100,0
2012,6,15,6,1204,GUCHOL,4,10.4,131.2,975,60,9,50,50,9,140,140,0
2012,6,15,12,1204,GUCHOL,4,11.2,130.9,975,60,9,50,50,9,140,140,0
2012,6,15,18,1204,GUCHOL,4,11.9,130.5,975,60,9,50,50,9,140,140,0
2012,6,16,0,1204,GUCHOL,5,12.9,130.2,965,70,9,50,50,3,200,180,0
2012,6,16,6,1204,GUCHOL,5,14.0,129.6,950,85,9,50,50,3,200,180,0
2012,6,16,12,1204,GUCHOL,5,14.9,128.8,930,100,9,70,70,3,250,200,0
2012,6,16,18,1204,GUCHOL,5,16.2,128.4,930,100,9,70,70,3,250,200,0
2012,6,17,0,1204,GUCHOL,5,17.2,127.6,930,100,9,70,70,3,250,200,0
2012,6,17,6,1204,GUCHOL,5,18.3,127.3,930,100,9,90,90,3,250,200,0
2012,6,17,12,1204,GUCHOL,5,19.6,127.0,940,90,9,90,90,3,250,200,0
2012,6,17,18,1204,GUCHOL,5,20.8,127.0,950,85,3,100,60,3,250,200,0
2012,6,18,0,1204,GUCHOL,5,22.2,127.4,950,85,3,100,60,3,250,200,0
2012,6,18,3,1204,GUCHOL,5,23.0,127.6,950,85,3,100,60,3,250,200,0
2012,6,18,6,1204,GUCHOL,5,23.8,127.9,950,80,3,100,60,3,270,180,0
2012,6,18,9,1204,GUCHOL,5,24.6,128.2,950,80,3,100,60,3,270,180,0
2012,6,18,12,1204,GUCHOL,5,25.3,128.7,950,80,3,100,60,3,270,180,0
2012,6,18,15,1204,GUCHOL,5,26.2,129.4,950,80,3,100,60,3,270,180,0
2012,6,18,18,1204,GUCHOL,5,27.3,130.0,955,75,3,100,60,3,270,180,0
2012,6,18,21,1204,GUCHOL,5,28.6,130.9,955,75,3,100,60,3,270,180,0
2012,6,19,0,1204,GUCHOL,5,29.9,131.8,960,70,3,100,60,3,270,180,0
2012,6,19,3,1204,GUCHOL,5,30.8,133.1,960,70,3,100,60,3,270,180,0
2012,6,19,6,1204,GUCHOL,5,32.4,134.7,960,70,3,100,60,3,270,180,0
2012,6,19,8,1204,GUCHOL,5,33.4,135.5,960,70,3,100,60,3,270,180,1
2012,6,19,9,1204,GUCHOL,5,33.8,135.9,965,70,3,100,60,3,270,180,0
2012,6,19,11,1204,GUCHOL,5,34.7,137.0,970,65,3,150,60,3,270,180,1
2012,6,19,12,1204,GUCHOL,4,35.1,137.6,975,60,3,150,60,3,270,180,0
2012,6,19,15,1204,GUCHOL,4,36.2,139.0,980,55,3,150,60,3,300,180,0
2012,6,19,18,1204,GUCHOL,4,37.3,140.7,985,50,0,0,0,3,300,180,0
2012,6,19,21,1204,GUCHOL,4,37.9,142.0,985,50,0,0,0,3,300,180,0
2012,6,20,0,1204,GUCHOL,6,38.0,143.0,996,0,0,0,0,0,0,0,0
2012,6,20,6,1204,GUCHOL,6,39.5,144.2,998,0,0,0,0,0,0,0,0
2012,6,20,12,1204,GUCHOL,6,40.2,145.4,1000,0,0,0,0,0,0,0,0
2012,6,20,18,1204,GUCHOL,6,40.9,145.4,1000,0,0,0,0,0,0,0,0
2012,6,21,0,1204,GUCHOL,6,41.5,145.7,1004,0,0,0,0,0,0,0,0
2012,6,21,6,1204,GUCHOL,6,42.0,146.0,1006,0,0,0,0,0,0,0,0
2012,6,21,12,1204,GUCHOL,6,42.2,146.2,1008,0,0,0,0,0,0,0,0
2012,6,21,18,1204,GUCHOL,6,42.3,146.4,1006,0,0,0,0,0,0,0,0
2012,6,22,0,1204,GUCHOL,6,42.4,146.7,1008,0,0,0,0,0,0,0,0
2012,6,22,6,1204,GUCHOL,6,42.7,146.9,1006,0,0,0,0,0,0,0,0
2012,6,16,6,1205,TALIM,2,19.0,112.1,996,0,0,0,0,0,0,0,0
2012,6,16,12,1205,TALIM,2,19.2,112.1,996,0,0,0,0,0,0,0,0
2012,6,16,18,1205,TALIM,2,19.5,111.8,996,0,0,0,0,0,0,0,0
2012,6,17,0,1205,TALIM,2,19.4,111.2,996,0,0,0,0,0,0,0,0
2012,6,17,6,1205,TALIM,3,18.8,111.2,994,35,0,0,0,3,210,120,0
2012,6,17,12,1205,TALIM,3,18.6,111.5,994,35,0,0,0,3,210,120,0
2012,6,17,18,1205,TALIM,3,18.5,111.9,992,40,0,0,0,3,210,120,0
2012,6,18,0,1205,TALIM,3,18.6,112.3,992,40,0,0,0,3,240,120,0
2012,6,18,6,1205,TALIM,3,18.8,112.8,992,40,0,0,0,3,240,120,0
2012,6,18,12,1205,TALIM,3,19.2,113.4,992,40,0,0,0,3,240,120,0
2012,6,18,18,1205,TALIM,3,19.3,114.1,992,40,0,0,0,3,240,120,0
2012,6,19,0,1205,TALIM,3,19.6,114.9,990,45,0,0,0,3,300,140,0
2012,6,19,6,1205,TALIM,4,20.0,115.6,985,50,0,0,0,3,300,140,0
2012,6,19,12,1205,TALIM,4,20.8,116.4,985,50,0,0,0,3,300,140,0
2012,6,19,18,1205,TALIM,4,21.8,116.8,985,50,0,0,0,3,300,140,0
2012,6,20,0,1205,TALIM,3,22.7,117.8,990,45,0,0,0,3,250,120,0
2012,6,20,6,1205,TALIM,3,23.5,118.9,992,40,0,0,0,3,250,120,0
2012,6,20,12,1205,TALIM,3,24.2,120.2,994,35,0,0,0,3,210,100,0
2012,6,20,18,1205,TALIM,2,24.7,121.4,1000,0,0,0,0,0,0,0,0
2012,6,25,0,1206,DOKSURI,2,11.2,135.3,1008,0,0,0,0,0,0,0,0
2012,6,25,6,1206,DOKSURI,2,11.5,134.3,1006,0,0,0,0,0,0,0,0
2012,6,25,12,1206,DOKSURI,2,12.3,134.0,1006,0,0,0,0,0,0,0,0
2012,6,25,18,1206,DOKSURI,2,13.3,133.6,1004,0,0,0,0,0,0,0,0
2012,6,26,0,1206,DOKSURI,2,14.2,133.0,1006,0,0,0,0,0,0,0,0
2012,6,26,6,1206,DOKSURI,2,14.5,131.8,1004,0,0,0,0,0,0,0,0
2012,6,26,12,1206,DOKSURI,2,15.1,130.4,1004,0,0,0,0,0,0,0,0
2012,6,26,18,1206,DOKSURI,3,15.3,128.9,1000,35,0,0,0,1,240,150,0
2012,6,27,0,1206,DOKSURI,3,15.4,127.7,1000,35,0,0,0,1,240,150,0
2012,6,27,6,1206,DOKSURI,3,15.7,126.4,1000,35,0,0,0,1,240,150,0
2012,6,27,12,1206,DOKSURI,3,16.2,125.1,1000,35,0,0,0,1,240,150,0
2012,6,27,18,1206,DOKSURI,3,16.9,123.9,1000,35,0,0,0,1,240,150,0
2012,6,28,0,1206,DOKSURI,3,18.0,123.4,998,35,0,0,0,1,240,150,0
2012,6,28,6,1206,DOKSURI,3,19.5,123.1,994,40,0,0,0,2,240,150,0
2012,6,28,12,1206,DOKSURI,3,19.8,121.1,994,40,0,0,0,2,240,150,0
2012,6,28,18,1206,DOKSURI,3,20.0,119.5,994,40,0,0,0,2,240,150,0
2012,6,29,0,1206,DOKSURI,3,20.8,117.7,992,40,0,0,0,2,200,180,0
2012,6,29,6,1206,DOKSURI,3,21.0,116.0,992,40,0,0,0,9,180,180,0
2012,6,29,12,1206,DOKSURI,3,21.2,114.9,994,40,0,0,0,9,180,180,0
2012,6,29,18,1206,DOKSURI,3,21.8,113.6,996,35,0,0,0,9,120,120,0
2012,6,30,0,1206,DOKSURI,2,22.3,112.0,1000,0,0,0,0,0,0,0,0
2012,6,30,6,1206,DOKSURI,2,22.9,110.2,1000,0,0,0,0,0,0,0,0
2012,7,14,18,1207,KHANUN,2,19.3,143.5,1006,0,0,0,0,0,0,0,0
2012,7,15,0,1207,KHANUN,2,19.1,143.1,1008,0,0,0,0,0,0,0,0
2012,7,15,6,1207,KHANUN,2,19.8,143.0,1006,0,0,0,0,0,0,0,0
2012,7,15,12,1207,KHANUN,2,20.4,140.7,1006,0,0,0,0,0,0,0,0
2012,7,15,18,1207,KHANUN,2,21.7,140.0,1006,0,0,0,0,0,0,0,0
2012,7,16,0,1207,KHANUN,2,22.6,138.0,1004,0,0,0,0,0,0,0,0
2012,7,16,6,1207,KHANUN,3,24.1,136.2,1002,35,0,0,0,1,270,150,0
2012,7,16,12,1207,KHANUN,3,24.8,134.6,1002,35,0,0,0,1,270,150,0
2012,7,16,15,1207,KHANUN,3,25.3,133.8,1000,35,0,0,0,1,270,150,0
2012,7,16,18,1207,KHANUN,3,25.6,132.8,998,40,0,0,0,1,270,150,0
2012,7,16,21,1207,KHANUN,3,25.7,132.1,996,40,0,0,0,1,270,150,0
2012,7,17,0,1207,KHANUN,3,26.1,131.1,994,40,0,0,0,1,270,150,0
2012,7,17,3,1207,KHANUN,3,26.3,130.4,994,45,0,0,0,1,270,150,0
2012,7,17,6,1207,KHANUN,3,26.8,129.6,992,45,0,0,0,1,270,150,0
2012,7,17,9,1207,KHANUN,3,27.3,129.1,990,45,0,0,0,1,270,150,0
2012,7,17,12,1207,KHANUN,3,27.8,128.3,990,45,0,0,0,1,270,150,0
2012,7,17,15,1207,KHANUN,3,28.4,127.8,990,45,0,0,0,1,270,150,0
2012,7,17,18,1207,KHANUN,4,28.7,127.5,985,50,0,0,0,1,240,120,0
2012,7,18,0,1207,KHANUN,4,29.8,126.7,985,50,0,0,0,1,240,120,0
2012,7,18,6,1207,KHANUN,3,31.9,126.2,990,45,0,0,0,1,210,120,0
2012,7,18,12,1207,KHANUN,3,33.7,126.3,992,40,0,0,0,1,210,120,0
2012,7,18,18,1207,KHANUN,3,35.8,126.5,994,35,0,0,0,2,120,90,0
2012,7,19,0,1207,KHANUN,2,38.0,128.0,998,0,0,0,0,0,0,0,0
2012,7,19,6,1207,KHANUN,2,39.5,127.8,1000,0,0,0,0,0,0,0,0
2012,7,19,12,1207,KHANUN,2,39.8,128.1,1000,0,0,0,0,0,0,0,0
2012,7,19,18,1207,KHANUN,6,40.3,128.4,1004,0,0,0,0,0,0,0,0
2012,7,20,0,1207,KHANUN,6,40.4,129.3,1006,0,0,0,0,0,0,0,0
2012,7,18,12,1208,VICENTE,2,15.0,128.6,1006,0,0,0,0,0,0,0,0
2012,7,18,18,1208,VICENTE,2,15.0,127.6,1004,0,0,0,0,0,0,0,0
2012,7,19,0,1208,VICENTE,2,15.1,126.9,1004,0,0,0,0,0,0,0,0
2012,7,19,6,1208,VICENTE,2,15.3,126.2,1004,0,0,0,0,0,0,0,0
2012,7,19,12,1208,VICENTE,2,15.5,125.6,1004,0,0,0,0,0,0,0,0
2012,7,19,18,1208,VICENTE,2,15.8,124.9,1004,0,0,0,0,0,0,0,0
2012,7,20,0,1208,VICENTE,2,16.2,124.3,1004,0,0,0,0,0,0,0,0
2012,7,20,6,1208,VICENTE,2,17.1,123.4,1002,0,0,0,0,0,0,0,0
2012,7,20,12,1208,VICENTE,2,18.5,122.7,1002,0,0,0,0,0,0,0,0
2012,7,20,18,1208,VICENTE,2,19.0,120.5,1000,0,0,0,0,0,0,0,0
2012,7,21,0,1208,VICENTE,2,18.7,118.6,1000,0,0,0,0,0,0,0,0
2012,7,21,6,1208,VICENTE,2,18.7,117.6,998,0,0,0,0,0,0,0,0
2012,7,21,12,1208,VICENTE,3,18.8,116.6,996,35,0,0,0,3,120,80,0
2012,7,21,18,1208,VICENTE,3,18.8,115.7,992,40,0,0,0,3,120,80,0
2012,7,22,0,1208,VICENTE,3,18.8,115.3,990,45,0,0,0,3,180,110,0
2012,7,22,6,1208,VICENTE,3,18.7,115.1,990,45,0,0,0,3,180,110,0
2012,7,22,12,1208,VICENTE,3,18.8,115.1,990,45,0,0,0,3,180,110,0
2012,7,22,18,1208,VICENTE,4,19.2,115.3,985,50,0,0,0,3,230,140,0
2012,7,23,0,1208,VICENTE,4,19.7,115.2,985,50,0,0,0,3,270,180,0
2012,7,23,6,1208,VICENTE,4,20.5,114.8,975,60,9,50,50,3,300,210,0
2012,7,23,12,1208,VICENTE,5,21.0,114.2,965,70,4,80,60,3,270,190,0
2012,7,23,18,1208,VICENTE,5,21.7,113.4,950,80,4,90,70,3,210,150,0
2012,7,24,0,1208,VICENTE,4,22.3,112.1,970,60,4,80,60,3,210,150,0
2012,7,24,6,1208,VICENTE,4,23.0,110.5,985,50,0,0,0,4,180,150,0
2012,7,24,12,1208,VICENTE,3,23.3,108.7,990,40,0,0,0,4,150,120,0
2012,7,24,18,1208,VICENTE,2,23.1,107.1,994,0,0,0,0,0,0,0,0
2012,7,25,0,1208,VICENTE,2,22.9,105.5,996,0,0,0,0,0,0,0,0
2012,7,25,6,1208,VICENTE,2,22.6,104.3,996,0,0,0,0,0,0,0,0
2012,7,26,18,1209,SAOLA,2,10.6,130.5,1004,0,0,0,0,0,0,0,0
2012,7,27,0,1209,SAOLA,2,10.6,130.0,1004,0,0,0,0,0,0,0,0
2012,7,27,6,1209,SAOLA,2,12.0,129.3,1002,0,0,0,0,0,0,0,0
2012,7,27,12,1209,SAOLA,2,12.9,127.9,1002,0,0,0,0,0,0,0,0
2012,7,27,18,1209,SAOLA,2,13.6,127.5,1000,0,0,0,0,0,0,0,0
2012,7,28,0,1209,SAOLA,3,14.5,126.8,1000,35,0,0,0,9,200,200,0
2012,7,28,6,1209,SAOLA,3,15.3,126.3,996,40,0,0,0,9,200,200,0
2012,7,28,12,1209,SAOLA,3,15.8,126.0,996,40,0,0,0,9,200,200,0
2012,7,28,18,1209,SAOLA,3,16.2,125.5,990,45,0,0,0,9,240,240,0
2012,7,29,0,1209,SAOLA,4,17.0,124.9,985,55,9,40,40,9,240,240,0
2012,7,29,6,1209,SAOLA,4,17.5,124.7,985,55,9,40,40,9,240,240,0
2012,7,29,12,1209,SAOLA,4,18.2,124.4,985,55,9,40,40,9,240,240,0
2012,7,29,18,1209,SAOLA,4,18.9,124.9,985,55,9,40,40,9,240,240,0
2012,7,30,0,1209,SAOLA,4,19.5,125.2,980,55,9,40,40,9,270,270,0
2012,7,30,6,1209,SAOLA,4,20.1,124.8,980,55,9,40,40,9,270,270,0
2012,7,30,12,1209,SAOLA,4,20.5,124.5,980,55,9,40,40,9,270,270,0
